tree1,tree2,dist
3912,2796,0.005326321026055916
1511,2793,0.005330947842117864
1004,2211,0.005332166450527642
3731,3410,0.005336314760466365
1224,1627,0.005340197133094811
488,3261,0.005347146484674888
1292,3254,0.005350898757739239
2858,2950,0.005352920062732025
0,2737,0.005355668943774733
171,2076,0.005357269286134093
480,741,0.005357652612479558
234,1159,0.005365173155552502
1520,2237,0.005365657369675536
848,966,0.005366641184331014
505,1976,0.005369083252795517
1054,3760,0.005377056576132508
202,259,0.005394455931191339
959,3008,0.0054150221873303095
1230,3154,0.005416971034925561
755,2507,0.005421196600865069
1615,2333,0.005430641089340937
3937,620,0.00544207308969652
3849,1713,0.005450324170375092
1096,2038,0.00545304225524923
3324,3802,0.0054608381900295225
479,605,0.005479355483201645
1322,1577,0.005486521227684005
1232,1671,0.005493914283652472
1016,1705,0.005495692211361649
3695,3591,0.0055044086381077495
3712,3823,0.005507398181111539
269,1589,0.005520853580091467
4037,3496,0.005522724207164376
3756,2087,0.005522925821143165
743,2465,0.005529186783804568
499,730,0.005530703707825463
1656,3225,0.005534845566917357
595,2328,0.005535774084650308
1018,2620,0.0055385917653214545
998,2494,0.005540366533676604
3853,3519,0.005558679159584495
3580,655,0.005563773422690432
1805,1889,0.00556484111570156
3855,3684,0.005578584238847717
3785,2107,0.005580082113868873
634,2241,0.005582258085034077
3620,3665,0.005595885131342515
1175,1709,0.005616914615786849
102,850,0.005626550264923006
899,3552,0.005628940584290559
3970,3713,0.0056319424356576775
3893,3886,0.005632238668195427
209,1594,0.005635824538440124
2018,2068,0.0056386459778878795
1939,1998,0.005640131721032532
2948,3043,0.0056544623448285605
1444,1920,0.005655781657671111
886,2231,0.005659779834841561
2996,3042,0.005668707280211002
2581,2830,0.00568123554546171
2628,2953,0.005685616589425013
3460,3505,0.00568656403211093
4092,3735,0.005693245370500592
667,1948,0.005694198827908602
1581,2949,0.005704330758291853
3791,3857,0.005709519214868897
1707,1800,0.005713123993166341
1439,3017,0.005717190803883734
759,1052,0.005721240485712112
4036,3680,0.00572444178494742
706,3173,0.005726831892491777
909,1133,0.005729157752332736
3984,2050,0.005747847406772283
483,3221,0.005771074688340398
335,3654,0.005777258544023237
780,2257,0.005783173935675484
428,1294,0.005783454421298129
3,2317,0.005819722295038632
439,2898,0.005820714315392828
3389,1448,0.005821567268583856
68,3658,0.005823726545316085
3601,2467,0.005825581518726253
3547,3648,0.005830876087089515
1085,1767,0.005831293662792308
931,3085,0.0058316448994504
408,1079,0.0058382831660772905
569,2913,0.0058532027280298465
778,1415,0.005868544051037181
208,1045,0.0058689864552233795
3834,2091,0.005881794195884235
223,3800,0.005883275628812162
1337,3232,0.005894439153230388
3909,2519,0.005894901257239106
1929,2585,0.0058951997218249785
604,3018,0.0058970475308328385
747,1963,0.005899063325319753
3730,2727,0.005921602382189715
3743,3746,0.0059241817049955625
1561,2065,0.005932029049839901
3979,3564,0.005932877385467966
3637,717,0.005935488591524041
3568,4149,0.005940377898565552
805,3607,0.005949082386351973
181,1512,0.00597142947205867
572,2313,0.005983785817462034
178,688,0.005995076739100824
4062,207,0.005998940622857413
2282,3562,0.006001299827754741
3869,1095,0.006004305532002319
1699,2019,0.006028201084269852
4021,3892,0.00605010140299278
4275,1652,0.006051600104371821
3810,3188,0.006083348788827797
179,1411,0.006088718888712916
839,2651,0.006091826214228213
1529,3065,0.006112002696340518
1256,3894,0.006115619890502633
1160,3450,0.006117432283167773
3758,2287,0.0061209748099740335
3766,3854,0.006123519139329459
888,3219,0.006123569514350443
3677,1759,0.006131373671054055
3734,3010,0.006141717938223629
3817,1753,0.0061437353496246565
54,2622,0.0061468936661988605
2285,2875,0.006156091657178064
1087,1704,0.006159305620234031
3916,3464,0.0061666824803116235
3709,3553,0.006170957647129688
3403,3905,0.006195059925904606
3862,3103,0.006195409538768265
3685,1235,0.00620509238022407
197,3586,0.006215756689058513
289,3740,0.006217790151249458
1428,2926,0.006230248342120166
4119,3091,0.006232485533359158
1564,2861,0.006241400878948922
3722,3499,0.006256899022428819
3724,4007,0.006262465819365237
416,1443,0.006268723160088044
1789,1912,0.006280064986332962
210,2337,0.006295012230354585
2670,3228,0.0063149678401819564
2217,3038,0.006315165908986037
4098,3910,0.006329163589999978
180,1402,0.006334496763236205
640,2724,0.006344831942065865
1099,3603,0.006347021495276099
2160,3725,0.0063507746862884185
3650,3511,0.006392409483416794
530,896,0.006399548228844136
3517,3749,0.006407816210107036
232,2528,0.006413127159296039
3884,3618,0.0064647219298203384
2124,2192,0.006476488752625298
1369,3179,0.006489122560764081
117,146,0.006491897290256843
772,1382,0.006494918201230503
403,3500,0.006500290047049471
3924,3148,0.0065031939451824505
864,2758,0.006504391521517799
541,3777,0.0065081405851998494
5,153,0.006526756915764098
399,4085,0.0065321744057167536
3879,4071,0.0065480258052274705
2284,3182,0.006548422016226109
1150,1492,0.006563896312940187
453,2323,0.006565370211282992
820,3033,0.006568381047366267
1894,2992,0.006569228993499918
973,3285,0.006570779196229866
508,753,0.00659049934970668
3852,4023,0.006596241879274201
1196,1197,0.006630051568241917
41,4132,0.006640570370224863
904,1918,0.00664422748668661
47,1125,0.006647134460024878
1223,3960,0.006653547440774706
649,3966,0.0066832824123908285
624,2158,0.00670282939332803
110,1202,0.006703589663797416
3732,4067,0.0067050181490219685
1220,3014,0.006710436076286991
125,160,0.006731537147093597
1310,1387,0.0067324171372958735
244,761,0.0067349638998979305
1212,2604,0.006739846177096803
2296,2640,0.006741744499560234
854,1117,0.006743480322122658
1771,3184,0.006745886838612325
2330,3217,0.006764716756630512
74,359,0.006771309025471878
536,2344,0.006771898858306903
4045,773,0.006772437666647008
4163,1710,0.006781275899278724
1490,1591,0.006796468293446517
3694,4048,0.006803053429626671
1323,2590,0.006845287484892826
285,664,0.00685350997363432
1429,3183,0.00686397010409474
996,2386,0.006864501636184614
1200,1694,0.006868050540843301
268,3813,0.006870129249379658
3616,3646,0.0068794292646530975
3986,1059,0.0068889780159336715
3775,494,0.006889418292919891
3812,4094,0.006890523497949219
287,1344,0.006894916538994225
2152,2946,0.006896268590435628
3957,1132,0.006900770221124397
3771,2249,0.006924929909277094
4367,3798,0.00693124404849893
3887,3868,0.006938174721123347
141,467,0.0069514934794738525
3108,3202,0.0069659407885595825
3461,3837,0.006976114858872021
1169,1343,0.006980900266808934
466,3023,0.007014622308103714
401,953,0.007016562689145578
3828,1862,0.007019576691189661
2514,2773,0.007030811699670597
3919,2895,0.007045975238339719
1090,1198,0.007065487219263124
3659,3020,0.0070658559617959305
443,3238,0.0070721010551763296
353,3933,0.007088422310468009
147,1381,0.0070926444737997585
3985,2650,0.0071034951856937395
752,3993,0.007106569977944094
3719,1162,0.007120135729404231
788,1109,0.007123730031434489
1825,2130,0.007133001141082753
1192,1272,0.007142112296327718
482,4063,0.007157168934136038
4002,517,0.007163329617655173
12,1494,0.007165064977038477
3772,4155,0.007176238547993041
1531,1835,0.0071782555003517545
407,3151,0.007198154970069311
87,2988,0.007213386627877474
4089,3174,0.0072137886410466034
3787,1385,0.007226022965581058
328,2244,0.007230181000078328
1176,1766,0.007231378996767762
4012,2824,0.007240967406318759
3703,3783,0.007243992191640791
1483,2355,0.007250938539182607
4003,3502,0.007259864571343359
3624,3075,0.007261961597512773
3666,2154,0.007285143933879953
1327,1595,0.007288562956613551
1972,2990,0.007288590915555171
3928,400,0.0073051671492176395
1562,3262,0.007307175290934942
2163,3117,0.007308013907651345
531,3079,0.007317421274190682
3445,3576,0.007322305364911352
3804,3981,0.007331250595991781
2190,3019,0.007340103447055969
1834,2248,0.007341878776247569
1864,2082,0.007364973269040204
4378,2836,0.0073659017130680016
1048,4198,0.007367830168955487
916,4186,0.007380595861023367
1950,2488,0.007392599170612489
101,1658,0.0073998492907263735
539,2466,0.00740338589084738
3773,2252,0.007405908465906941
776,1698,0.007415420577900688
4241,398,0.0074164631236997985
3856,1113,0.007417671664197337
192,1881,0.007424943719934685
4114,1238,0.007436115487628646
1931,3021,0.007450012418044903
3964,4066,0.007465101885224756
511,2989,0.007480477991069184
4197,3757,0.00748065439868556
1858,2608,0.0074892447232491315
3851,703,0.00749123517888195
2621,2962,0.00749557515495786
274,2083,0.0075089661549000986
3901,3582,0.007509173753110436
1091,1336,0.007509648428146869
1975,2853,0.007511307035564935
3799,4103,0.007525790287714773
151,715,0.007530487588434859
1209,2691,0.007531523621378794
2148,3270,0.007551278583838358
995,3110,0.007570078121367507
1351,4116,0.007608870489724001
802,4291,0.0076115281063739715
950,2315,0.007635923686239887
3809,3541,0.0076397786665821435
2357,2543,0.0076404679332898896
4019,597,0.007640947994737135
516,593,0.007646225103627113
9,3950,0.00766050721674158
2947,3048,0.007669368954796335
3890,3081,0.007676623043921249
3366,4153,0.007698572939884116
4352,2054,0.007707863841198204
2601,2888,0.007709488086290822
3945,3752,0.007714795221121465
749,2209,0.0077151250314297926
2342,2783,0.007721392072197908
4059,2074,0.007723979059837051
165,722,0.007725061524056734
4072,3953,0.0077328845137774604
290,4201,0.00775508475064797
35,762,0.007767460150905209
75,1842,0.007773133492825456
2095,2942,0.007787022325081917
406,3216,0.007797228072405349
2408,2777,0.0077983521940444
3948,1584,0.007804760189670482
3555,949,0.007808888097237676
434,550,0.007812327072681063
295,616,0.007820047829023707
3729,3819,0.007824207846657327
937,2346,0.007826501083393417
201,2040,0.007827691859468494
679,1179,0.007842850020577552
3628,833,0.007843782332786875
3442,3839,0.007843814317727238
1143,4083,0.007868091596657828
1510,2182,0.007868226854554461
2616,2874,0.007869039271050218
143,1289,0.00787081953606733
132,4053,0.007873918419250423
316,2553,0.007881385113849473
3990,1123,0.007886118111783302
372,1744,0.007887480225716684
921,2438,0.007889672277098504
1331,1763,0.007899868449975228
4296,1765,0.007903590274695699
475,614,0.00791178263988182
92,2829,0.007917750709577953
4265,2897,0.007918497187427237
3922,534,0.007924867149534817
3925,318,0.00793491307995382
1408,3269,0.007967136880419015
3698,2901,0.00797276793028848
3976,3697,0.007974990359827988
3938,1226,0.007990530753929515
3481,2767,0.008002552541272828
183,621,0.008004019772958398
1377,3250,0.008005728995259254
1523,2396,0.008006149118708866
152,2312,0.008007965139792711
3652,2329,0.00800971865513328
1533,3073,0.008014624035883594
3744,4273,0.008021212719983573
4134,598,0.008024444096641256
1711,2885,0.008035370983536405
4172,4006,0.008039971353020446
4139,3745,0.00804883422060779
4325,2815,0.008053073236849478
3692,2687,0.008067269613614592
3858,2722,0.008069934884964283
3845,4040,0.00807163315489829
1144,1467,0.008075855647320244
1528,1811,0.008080333326791395
4030,1708,0.008100786547772937
1178,2681,0.008107326950218291
3795,3959,0.008126039662348395
46,2171,0.008160940224822333
3332,2420,0.008161768543624756
4141,1171,0.008176490547093157
926,3655,0.008178131626615973
970,1902,0.008203577321265955
1852,2126,0.00822368839549091
659,3194,0.008226871046445927
1014,1445,0.00823922354700081
3706,1281,0.008257028824141976
1599,2174,0.008258189486935213
3152,3220,0.008258798851926675
430,800,0.008259608837204432
4026,1819,0.008283839627000217
641,3241,0.008286975505884114
1061,2696,0.008287618366227129
3736,4065,0.008291228831630318
4080,3932,0.008303268953373744
697,4245,0.008320642424241652
2766,3169,0.008326470344207748
3962,2023,0.008341517331698746
370,2108,0.008355978040988976
4336,526,0.00837875385339552
4276,3675,0.008388798791000573
3178,3203,0.008389662588103405
3793,4497,0.008401975986893101
190,4308,0.008408943204701536
934,2892,0.00840951067516562
3714,2401,0.008419759853662293
680,2527,0.008428199245248388
2518,3034,0.008438702122951915
4212,2675,0.008441615843757688
115,2157,0.008443163195679088
1136,3132,0.008448197000586688
3717,4105,0.008448249951433867
4043,1040,0.008458709289575678
974,3181,0.008459461218906603
3965,1990,0.008471661234879801
2809,2882,0.008474553227522219
1955,3980,0.008478080235084881
3902,2204,0.008479409969188778
994,3272,0.00848947942644393
876,2703,0.008497518560729401
603,4370,0.008510607654759403
1275,1316,0.008518158460425057
150,4515,0.008544957871463338
1458,1732,0.00855483494219568
4348,3850,0.00856580715358346
4347,2967,0.008569994297213807
4205,440,0.008572430524167146
3390,4028,0.008585500586488229
3900,4279,0.008608679451157009
4482,2779,0.008617158936914726
3575,2218,0.008617288561986819
3710,2939,0.008617521446139156
3501,2912,0.00862131953833839
4086,1714,0.008622817362187701
2069,2933,0.00862645192262437
1682,2024,0.008628304812422383
96,3107,0.008647740490202532
2178,2904,0.008653693841315653
1592,2645,0.008653983929908765
4517,3231,0.00865826375003317
1755,3053,0.008659028021922921
4146,4194,0.008659672213257003
3811,3914,0.00866244851772724
3967,577,0.008670139915831043
866,3271,0.00867992408202331
306,4270,0.008691569579943242
4574,3875,0.008699561261724248
464,3013,0.008707649901865414
212,1761,0.008710947217089038
4162,1731,0.008725482375795568
299,3243,0.008745321882070722
4274,1941,0.008753228742414298
4056,1632,0.008762107185522474
18,1676,0.008773771679318865
4326,2699,0.008774088158854207
95,844,0.008774839560933945
1477,3218,0.008779143999023964
3917,3258,0.008785064336344213
2999,3226,0.008791616697100157
4428,1033,0.0087953380841988
3465,2222,0.008811913598255283
4025,4189,0.008823797737348094
2782,2876,0.008823881413358645
3808,4115,0.008831018531458082
4055,4142,0.008842044079021255
1662,2909,0.008844563206491712
642,2266,0.008849116086650123
2951,2982,0.008850266859302236
3861,1379,0.008876430399481135
4192,2490,0.008880646355870492
2718,3141,0.008881723607569059
3672,2324,0.008884306600119907
3896,4292,0.008886509144542108
4011,2226,0.008887816501569196
4016,3805,0.008894861718147688
1843,2935,0.008896401419365763
2143,3549,0.008910593774640319
1871,2106,0.00891240388910829
2890,3116,0.008912977618407161
493,2449,0.008918045608457631
3233,3268,0.008926310671254406
4135,4104,0.008934367922566855
1215,2340,0.008941327377308749
4159,3873,0.00894422713944884
2022,2613,0.008953970122948103
4410,3878,0.008957273793841258
463,4049,0.008961030186186783
4008,2791,0.008965775652557934
2002,3682,0.008967096609484651
1153,2843,0.008970212526008464
58,79,0.008971909197778433
2762,2776,0.008982908625042123
661,4121,0.008984828135057993
4248,2540,0.008993875458044642
4078,3393,0.008995892436187425
902,3247,0.009001528816678095
3579,4068,0.009002257720527877
961,2849,0.009006049769160973
4020,2549,0.009026170784581988
3621,2911,0.009029212546057708
3723,4077,0.0090499518373105
609,1173,0.009060202564779046
4147,1391,0.009061444988101894
1304,2288,0.009066544195547324
4058,3822,0.00908267940300389
502,691,0.009106367446762478
4617,3794,0.0091100781996718
1504,2457,0.009163942255112276
481,965,0.009170516856204514
339,842,0.009177158634726193
2200,4355,0.009190483332011501
806,3083,0.009193287847089254
3392,2366,0.009198579650488023
4281,4478,0.0092027504587055
100,139,0.009227673183550666
2371,2800,0.009247400131274064
4018,1582,0.009263349149597158
4543,2894,0.00929893273360377
4127,4299,0.009302126153652251
574,1455,0.009346273679567058
271,1820,0.009348017546132265
4038,3831,0.009351030941035288
4262,2220,0.00936206141302387
4423,3885,0.009402412399890162
930,1435,0.00940245368932266
302,1911,0.00941016086821976
2089,3044,0.009420051077862812
1005,1264,0.009430481020955839
392,1221,0.00943792194543136
2123,2320,0.00943814793003614
2235,2674,0.00944881454032842
3797,4199,0.009487166435886318
3600,3055,0.009487479121255693
354,4202,0.009488637811949974
4260,3903,0.0095152040475035
1030,2227,0.009520261635377947
4362,1617,0.009520738532951777
3880,2535,0.00953047944268487
1368,1569,0.009579351134306607
910,2164,0.009581308995196713
4329,2794,0.009617249919482512
4150,1410,0.009619246904684908
1631,2361,0.009619831580043411
1324,2422,0.009624147364864853
4165,967,0.009634903874442411
3949,3210,0.009645577767140034
327,3770,0.009656359520098929
4369,3200,0.009667789126408102
3632,4166,0.009699226359510343
1112,2015,0.009723610517077236
4669,3406,0.009735719655653646
4342,4252,0.009747344536459084
2177,3252,0.009751388136899838
4411,4207,0.009774788668667933
3866,4237,0.009804062572657812
4449,2121,0.009809108195337507
2563,2582,0.009811802320092738
4073,1745,0.009818436439523903
3989,2600,0.009832345121615599
1142,2544,0.009837981755865671
546,1347,0.00984401456594608
4117,3971,0.009853954214049013
807,1199,0.009863999178019778
4160,4156,0.009881347015412077
648,4050,0.009891970735912081
1718,2746,0.009898031023659853
3915,4017,0.009905375217485936
281,791,0.00991612114770174
1637,2871,0.009919899883876926
3814,2656,0.009923806640072433
2155,2225,0.00993039207289069
57,793,0.00993156909482898
1572,2100,0.009940612854446002
786,2580,0.009955703243137881
381,4168,0.009957961634338704
4306,470,0.009974201729292725
4542,2304,0.009981285129326743
3927,2429,0.009981405736032956
1094,3280,0.009981569786973815
1573,3168,0.010032702778542263
334,2720,0.010058901454408006
1924,2136,0.010064578010408665
3935,4096,0.010087250738378933
4107,2838,0.010091377605917065
1542,2247,0.010092666570307496
3941,2756,0.01010168340676465
82,2786,0.010119372499302837
3507,3122,0.010120466705718284
4298,2084,0.010122381444838666
3968,1222,0.010144428070212173
1833,1945,0.010147263487804231
2740,2977,0.010147913149811935
4470,4331,0.010165052718243806
4251,1065,0.010172032355304172
1597,3820,0.010185307443366584
1757,4484,0.010190166751340046
3741,4088,0.010204872760434469
2145,2609,0.010224842128054468
4255,2228,0.010227142217084548
1687,2750,0.010234607276581736
777,2954,0.010242164906768589
418,1213,0.010243970060833135
4493,1203,0.010254000964489265
2078,3015,0.010268600671189926
2778,3090,0.010285598582327173
270,4161,0.010304013299081316
350,1166,0.010313412135001282
3876,4100,0.010323198830943792
1239,3286,0.01032923120833859
4261,3961,0.010342673172881317
296,1559,0.010345226050666706
545,3612,0.010352383373823631
279,2441,0.01036509114078991
881,1974,0.010376963805965787
2443,2643,0.010382004192938422
2393,2638,0.01039862100749328
4569,4154,0.01041413099291516
941,2780,0.010421962545831165
4474,1667,0.010437557720756524
1921,2389,0.010438556006775429
4412,2588,0.010454556157747324
3432,4054,0.010455068762876982
4469,4140,0.010455621229397055
3848,3991,0.010468311564828858
455,2385,0.010469024447412434
4033,2273,0.01048201246890236
4301,3482,0.01048697755233674
216,2419,0.01050375470203535
1452,2924,0.01052675195230171
3815,4327,0.010531742565082741
653,1861,0.010533959837553203
3994,3474,0.010547956497511737
4311,4556,0.01054885608496433
4397,832,0.010550557960074647
4625,4076,0.010561295269634341
250,830,0.01057739895019534
4293,792,0.010585135294500503
219,2583,0.010591676100102074
1481,2274,0.01059218431876123
4713,3969,0.01059543764812649
651,1297,0.010629808777726998
1919,2739,0.010643639442987574
4031,771,0.010651379533272623
1041,1218,0.010665788317708036
1312,2316,0.010670000679697624
3898,3602,0.010687979838175016
4133,1384,0.010706963930974867
875,3908,0.010708671291905947
66,2311,0.01073394650615099
312,2966,0.010744787398775657
4035,4332,0.010745197445979793
3930,4027,0.010758555159674221
4069,4477,0.01076711338888367
1031,1496,0.010788367984543745
2493,3209,0.010791515855111379
487,2575,0.010794270314225446
4125,4046,0.010810353993206928
4323,3124,0.010826245278499486
1137,2820,0.010838396001692119
4359,3846,0.010872232511769692
34,4266,0.010874565429793093
1545,2496,0.010880958063817392
1993,2633,0.010902180987507282
3951,3830,0.010910377773250213
1967,2866,0.010911264110380403
4380,2591,0.010923920869632495
4610,261,0.010929148219876172
905,2096,0.010962756473351428
1092,2978,0.010964289600088592
38,2914,0.010965438258914523
14,2916,0.01097159668189287
2595,2814,0.010983572695305949
917,2893,0.010991582442894714
1837,4513,0.010996097512640413
4572,1797,0.011011687980327658
880,2499,0.011012726593157288
107,4309,0.01101350869387717
4427,1538,0.011018113223393272
2725,3215,0.011022646379136622
4475,374,0.011026012037759797
4361,2246,0.01102952410638497
857,1405,0.011031283929508494
4375,1127,0.011041795963844483
2686,2917,0.011096791415198336
42,422,0.011123932815545218
4254,4733,0.0111265737343485
394,4629,0.011131730219258534
4394,4000,0.011148753693865367
1898,3251,0.011165774057471399
164,2587,0.011177465713772261
50,2104,0.011206150365849044
3978,4749,0.011210857838194102
109,2610,0.011214696047036787
4235,1468,0.01123181200388107
4286,2041,0.011242911972560943
1101,2883,0.01125334113368931
956,3281,0.011269024068539552
770,1338,0.01129364496203675
3720,3069,0.011301124412311972
4047,2744,0.011303497657117856
3999,4191,0.011305173720687022
1900,2281,0.0113078969113128
4401,3956,0.011308305563404952
555,3921,0.011319834376687127
618,2617,0.011323427214841225
4383,4678,0.01134410604438496
3619,4228,0.011344389404992411
3556,1509,0.01136478793156745
4529,4381,0.01137684527536513
70,3165,0.01138118756959166
31,3086,0.011385900726582965
1290,4337,0.011404945091613772
4353,3877,0.011420415020209419
76,617,0.011443711787986366
4560,4346,0.011449033651685925
3835,906,0.011459266979727045
185,2979,0.011459787964249749
444,600,0.011472135418764962
1287,2497,0.011506733821451273
1813,2755,0.01151896412962529
4300,2612,0.0115264790615826
3998,2571,0.011537389361812991
460,999,0.011568311253366784
4585,4170,0.011572356050424625
4546,796,0.011581122427988616
309,4221,0.011582275559356342
4453,4282,0.01159531638016096
4193,3572,0.011597071994887761
585,2381,0.011610629505840714
4768,4128,0.011627843571337993
4226,4368,0.011631606605329525
4057,4581,0.01163884420379896
1981,2440,0.011654934063900863
4544,3764,0.011656300929935921
4901,2432,0.01166339400051808
4447,1815,0.011670597282610287
4545,2731,0.011756569334143707
489,4297,0.011768359729460498
3778,2822,0.011779411736567214
4704,2832,0.011804561386382521
4152,4356,0.011826804769623764
4087,587,0.011826945465376798
4213,2475,0.011833370634985546
623,2471,0.01184304988961454
1922,2445,0.011872705094491426
1417,3940,0.01188135057260127
130,4374,0.011886478245858978
413,1683,0.0118961479757132
4130,3583,0.01189910531437341
610,4715,0.011900092411073013
520,1649,0.011905582153004551
662,4231,0.011917180843624434
3816,2925,0.011946438103446033
3754,4272,0.011960107369366382
4064,4314,0.011970232467386197
4051,4137,0.011979208410250186
431,461,0.011982972170440961
4406,583,0.011988283190343396
708,2472,0.012002357639200982
4677,4183,0.012027205896274235
1036,1845,0.012034055985150116
4721,4259,0.012037481501394276
4504,4222,0.012044174843608646
3946,3977,0.0120728319036136
3796,2624,0.01207793160481127
825,2392,0.012080550742016603
3833,4122,0.012090854279443869
2165,2700,0.012093387577852503
4867,1051,0.012097937581754509
4271,834,0.012113835787072258
4506,4131,0.012121232946026683
1191,2993,0.012137743481254612
4305,887,0.012148919555135099
4573,4102,0.012157096327533284
1442,1953,0.012192238869788012
1917,3199,0.012197504062297387
3888,3266,0.012206583388573063
3883,361,0.01221844967391808
1249,1565,0.012222563195110281
8,163,0.01222621044738166
4203,2716,0.012230431134163222
4093,4716,0.01223348700598894
4737,3765,0.012254219592623322
4607,4206,0.012268701535686058
4239,1964,0.012279436315791835
4501,1500,0.012280261114341245
3982,4924,0.012294311378913306
851,2761,0.012296635547102003
3838,4583,0.012305344607876911
341,4448,0.012326473702312296
4269,1960,0.012333931860147695
4181,1555,0.01233526198465719
4338,4246,0.012354589371402963
4636,3012,0.012362457381236786
4419,3867,0.012370551167913774
3064,3102,0.012371976647015878
3836,4451,0.012381111679564516
452,3039,0.01239701001630375
4465,2972,0.012430856636118287
1359,4541,0.012453875313526284
1808,2805,0.012454661146280771
4164,2199,0.012458509951415592
4287,2669,0.012490733185100147
982,1794,0.012513459210739847
1357,2509,0.012547343365389747
611,3259,0.012549177723747168
235,2574,0.01256594961191379
3494,2971,0.012590616401972983
4558,4594,0.012599373127887255
4250,2196,0.01260241858415645
63,790,0.012620482830000751
2787,3068,0.01262717736737777
3704,3952,0.012630555732973836
182,1629,0.012641104265858849
4304,1737,0.012648392775524486
1782,2132,0.01265746517408578
4502,2512,0.012675439141819483
123,251,0.012681292833529312
4184,4487,0.01268842449468257
1023,2326,0.012694791709282637
915,2214,0.012716945911530775
4101,2521,0.012731070401505784
111,2345,0.012737678586625667
60,4234,0.012751902703668577
1214,2269,0.012755175304608318
2593,3066,0.012756716198180175
4424,2742,0.012784133683193963
4111,4738,0.012785514372121831
4586,3032,0.01278572953309938
472,4709,0.012805291624318649
1622,2538,0.012805821806587375
1540,4091,0.012814884539320531
1983,4509,0.012847413556982615
4577,2855,0.012850173829555028
1719,1985,0.012862015175139963
948,4187,0.012869190063401925
300,4295,0.012883774217079258
1071,1952,0.01290297327283409
554,1247,0.012904646058251978
325,1866,0.01294627886060546
4476,4289,0.012954352454381986
1403,4010,0.012963291079903017
301,4485,0.012982170711047597
2618,2792,0.013001135371652248
4946,2309,0.013021574520789454
1937,3074,0.01302369049918184
348,1038,0.013035856087775632
4723,4123,0.013049327645680564
4688,4218,0.01306216924214837
695,4004,0.013063077500724732
4446,3294,0.013063197384581754
3626,2503,0.013064886753913346
1518,4052,0.013085887599639967
167,3711,0.013093941627310701
4349,4280,0.013094539661780036
4061,3844,0.013112055453528615
4938,4313,0.013117075465246375
3973,409,0.013118940046764137
4464,4467,0.01313405249324412
4606,2596,0.01313933557170592
4339,2057,0.013143516494865504
4441,4014,0.01314771159472794
809,2118,0.013149474322658478
471,738,0.013149552065007362
871,4874,0.013153451175511977
1284,2028,0.013163719779298866
1722,2647,0.013164236174189672
1638,2763,0.013202103786642938
4391,1237,0.013233074227162835
4220,919,0.013254210032857983
4302,4005,0.013273894698906608
4754,4210,0.013303174176026528
4455,4144,0.013318670732451285
3983,3860,0.013353238212874124
4223,4624,0.013361931098288132
4667,4494,0.013362543895812276
988,1790,0.013372933469136046
4399,3071,0.013410746472930044
4566,4120,0.013415738776154457
4479,1163,0.013453602533992665
510,4242,0.013464889428891957
4032,476,0.013472560581363646
4436,4972,0.013477998135169339
221,4882,0.013500210039921762
6,2487,0.01351707622832541
711,3100,0.01352909773805177
2113,2723,0.013563260920582215
338,3051,0.013566304840351831
2857,3137,0.013569454813398212
113,2048,0.01359034021724742
4520,4969,0.013592802729284065
2189,2513,0.013605702726892682
1107,4129,0.013617188743229074
4473,1406,0.013639381813445983
4426,4601,0.013647088758015347
643,1111,0.013653425215380433
2697,3113,0.013665235395955544
4647,4662,0.013709643908722202
4783,4511,0.013715965625292766
576,925,0.013720686929716286
336,344,0.013725446746114561
4082,4758,0.013737204277820311
4495,3451,0.013739370797766992
2557,2831,0.013742432766726348
196,224,0.013742684150889303
4765,3573,0.013774040786360436
4225,4700,0.013826101222494058
3753,877,0.013834276617809727
2388,2677,0.01383996895473131
4110,3936,0.013850088717009115
581,1536,0.01389316426557341
4328,2862,0.013896090636516964
4430,1792,0.013896955049454832
4435,4512,0.013915162032878528
4158,4466,0.013925628585488736
1935,2798,0.013933298414625372
4755,4013,0.013946153850920628
4249,2159,0.013948694098866503
3920,4039,0.013970820705567655
4244,4804,0.013994176628954191
4294,1590,0.013999209694482678
3693,4283,0.01401570505280944
1648,3249,0.014023821321588116
2003,2959,0.014032557588829514
4835,4215,0.014043626704176027
1548,3265,0.01407063579564212
4555,1654,0.014094607484966104
938,1588,0.014099604133960556
548,4588,0.01412682582189781
4584,2229,0.014127631328082937
1165,1184,0.014129612905551717
25,3036,0.014148518701014669
3782,3118,0.014155220357623982
4334,908,0.01416460899965193
4652,2410,0.014178595024251284
442,2240,0.01418014926545827
3897,2938,0.014184352785604745
4781,1306,0.014197647407601238
3529,3022,0.014200336676788577
4402,4691,0.01420305826452865
774,1640,0.014238058286666716
4537,4219,0.014257085698028082
1229,3234,0.0142623550273046
4759,2303,0.014276382694641546
1560,3997,0.014295123071796756
4366,3177,0.014309468689905819
4343,2506,0.014355319584193726
4216,1612,0.01437291418920747
4208,2586,0.014382604240871108
3631,4614,0.014400832144206866
5046,2943,0.01444094699247328
4778,4176,0.01444367786610655
4363,1503,0.014478420298244227
4422,1190,0.014495089442352227
4644,5032,0.01453327552634133
4232,1938,0.014544116159391954
4204,4587,0.014564544655376321
186,4657,0.014589876203183971
1053,2648,0.014591624569328485
1216,4710,0.01459298020991148
1470,2191,0.014597023556109215
4354,2801,0.014597680897488502
4034,4576,0.014623415673725965
2847,3222,0.014632986088400718
4188,1563,0.014644983283419621
1571,3147,0.01464773977140707
